Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
Faculty of Arts & Social Sci,Psychology,PL4201HM,Psychometrics and Psychological Testing,L1,74,9,9,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4208,Counselling Psychology,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4208HM,Counselling Psychology,E1,38,64,38,0,26,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4214,Evolutionary Psychology,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4214HM,Evolutionary Psychology,E1,35,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4218,Psychological Assessment,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4218HM,Psychological Assessment,E1,35,14,14,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4219,Advanced Abnormal Psychology,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4219HM,Advanced Abnormal Psychology,E1,38,42,38,0,4,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4224,Mental Health and Distress in Children,E1,2,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4224HM,Mental Health and Distress in Children,E1,38,41,38,0,3,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4226,Correctional Psychology,E1,2,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4226HM,Correctional Psychology,E1,38,31,31,7,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4228,Criminal Forensic Psychology,E1,2,3,2,0,1,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4228HM,Criminal Forensic Psychology,E1,38,68,38,0,30,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4234,Patient and Health Care,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4234HM,Patient and Health Care,E1,35,8,8,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4242,Historical Controversies in Psychology,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4242HM,Historical Controversies in Psychology,E1,75,31,31,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4245,Data Science for Psychology: Methods and Applications,L1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4245HM,Data Science for Psychology: Methods and Applications,L1,75,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4246HM,Networks in Psychology,L1,75,68,68,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4247,Application of Psychology to Fears and Phobias,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4247HM,Application of Psychology to Fears and Phobias,E1,35,12,12,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4248,Hallucinations and Delusions: A Cognitive Perspective,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4248HM,Hallucinations and Delusions: A Cognitive Perspective,E1,35,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4251HM,Behind the scenes of human perception,E1,35,12,12,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4254,Animal Behaviour and Cognition,E1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4254HM,Animal Behaviour and Cognition,E1,35,10,10,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880K,Parenting and Child Development,E1,5,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880KHM,Parenting and Child Development,E1,35,12,12,3,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880LHM,Applying Cognitive Psychology to Learning & Instruction,E1,35,3,3,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880PHM,Psychology of Religion,E1,35,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880R,Issues in Adolescent Developmt,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880RHM,Issues in Adolescent Developmt,E1,35,41,35,0,6,0,0,0
Faculty of Arts & Social Sci,Psychology,PL4880THM,Applying Psychology In Education,E1,35,9,9,2,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EFE1,25,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EFO1,25,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EHE1,25,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EHO1,25,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EHO2,25,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EME2,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EMO2,25,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EWE1,25,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EWO1,25,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8001,Cultivating Collaboration,EWO2,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8002A,Cultivating the Self,L1,125,123,123,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8002B,Cultivating the Self,L1,125,35,35,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EFE1,25,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EFO1,25,20,20,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EHE1,25,31,25,0,6,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EME1,25,17,17,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EME2,25,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,ETE1,25,10,10,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,ETO2,25,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EWO1,25,31,25,0,6,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8003,Cultivating Resilience,EWO2,25,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EFO1,25,26,25,0,1,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHE1,25,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHO1,25,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EHO2,25,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EME2,25,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,ETE1,25,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,ETE2,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,ETO2,25,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EWE1,25,23,23,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8004,Optimizing Performance,EWO1,25,23,23,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EFO1,25,30,25,0,5,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EHO1,25,28,25,0,3,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EHO2,25,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EME1,25,23,23,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EME2,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,ETE1,25,9,9,1,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,ETE2,25,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,ETO1,25,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Psychology,PLS8005,Elevating Interpersonal Communication,EWE1,25,13,13,1,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW1101E,Social Work: A Heart-Head-Hand Connection,L1,88,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW2101,Working with Individuals and Families,L1,50,25,25,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW2104,Human Development over the Lifespan,L1,50,26,26,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW2105,Values & Skills for Helping Relationships,L1,50,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW2106,Social Group Work Practice,L1,50,34,34,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW3101,Social Work Research Methods,L1,39,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW3105,Community Work Practice,L1,40,37,37,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW3217,Mental Health and Illness,L1,50,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW3222,Healthcare Issues And Policies,E1,40,26,26,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4102,Social Policy and Planning,L1,10,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4102HM,Social Policy and Planning,L1,40,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4103,Advanced Research and Evaluation,L1,10,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4103HM,Advanced Research and Evaluation,L1,40,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4201HM,Theory Building in Social Work Practice,E1,32,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4209HM,Law & Social Work Practice,E1,32,36,32,0,4,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4221,Social Work and Rehabilitation of Offenders,E1,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4221HM,Social Work and Rehabilitation of Offenders,E1,32,31,31,1,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4223HM,Child-Centric Social Work,E1,32,34,32,0,2,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4227HM,Advanced Family-Centred Social Work Practice,L1,40,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Social Work,SW4880HM,Special Topics in Social Work,E1,32,18,18,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN1101E,Anthropology & Human Condition,L1,50,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN2101,Research Methods in Anthropology,L1,40,22,22,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN2203,Peoples and Cultures of Southeast Asia,L1,40,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN2205,Food and Foodways,L1,40,23,23,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN2206,Humans and Natures,L1,40,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN3208,Critiquing Development,L1,40,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,AN3209,Anthropology of Technology,L1,40,9,9,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,HS2908,Nature and Nurture: Rethinking Sex and Gender,L1,160,121,121,8,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC1101E,Making Sense of Society,L1,120,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC2101,Methods of Social Research,L1,200,80,79,0,0,0,1,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC2202,Sociology of Work,L1,53,36,36,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC2208,Baby or No Baby: Population Dynamics at a Crossroads,L1,40,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC2211,Medical Sociology,L1,305,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC2212,Sociology of Deviance,L1,144,21,21,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC2217,Travel Matters,L1,40,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3101,Social Thought & Social Theory,L1,76,46,46,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3205,Sociology of Power:Who Gets to Rule?,L1,34,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3208,Religion in Society & Culture,L1,34,19,19,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3213,Visual Ethnography: Theory and Practice,L1,80,39,39,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3221,Qualitative Inquiry,L1,35,14,14,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3222,Social Transformations in Modern China,L1,26,12,12,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3225,Social Capital,L1,35,13,13,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3227,Modernity and Social Change,L1,40,8,8,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3228,Senses and Society,L1,35,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC3230,Civil Society and Civic Engagement,L1,35,6,6,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4201,Contemporary Social Theory,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4205,Sociology of Language & Communication,E1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4205HM,Sociology of Language & Communication,E1,40,15,15,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4210,Sociology of Migration,E1,5,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4210HM,Sociology of Migration,E1,40,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4212,Social Memory,E1,5,9,5,0,4,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4212HM,Social Memory,E1,40,43,40,0,3,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4221,Comparative Analysis of Human Rights,E1,5,8,5,0,3,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4221HM,Comparative Analysis of Human Rights,E1,40,45,40,0,5,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4223,Health and Social Behaviour,E1,5,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4223HM,Health and Social Behaviour,E1,40,20,20,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4880C,Cultural heritage: The Politics of Protecting the Past,E1,5,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4880CHM,Cultural heritage: The Politics of Protecting the Past,E1,40,10,10,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4880D,"Policing and Security: Past, Present and Future",E1,5,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4880DHM,"Policing and Security: Past, Present and Future",E1,40,30,30,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4881HM,Selected Topics in Health & Society,E1,40,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4882,Issues in State and Society,E1,5,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Sociology and Anthropology,SC4882HM,Issues in State and Society,E1,40,19,19,0,0,0,0,0
Faculty of Arts & Social Sci,South Asian Studies,HY3236,"The Struggle for India, 1920-1964",E1,15,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,South Asian Studies,SN2213,"South Asian Democracies - Violence, Conflict, and Hope",L1,25,4,4,0,0,0,0,0
Faculty of Arts & Social Sci,South Asian Studies,SN2275,Wicked Words: Contemporary Tamil Literature,E1,20,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,South Asian Studies,SN2285,What's Cooking: Food and Drink in South Asian Cultures,L1,68,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,South Asian Studies,SN3262,"The Struggle for India, 1920-1964",E1,8,1,1,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,HS2905,Cheeseburger in Paradise: Why We Eat What We Eat,L1,100,206,100,0,106,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2213,Democratisation in Southeast Asia,L1,40,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2221,Old and New Music in Southeast Asia,L1,40,3,3,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2225,Forbidden Pleasures: Vice in Southeast Asia,L1,80,11,11,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE2230,Modern Southeast Asia Through Film,L1,40,5,5,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE3211,"Religion, Society & Politics in SE Asia",L1,40,7,7,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE3224,Thai Drawing and Painting,E1,15,2,2,0,0,0,0,0
Faculty of Arts & Social Sci,Southeast Asian Studies,SE3233,Martial Arts in Southeast Asia,E1,15,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,ENV3104,Socio-Ecological Assessment of Environmental Impacts,L1,50,18,18,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC4202,Forensic Human Identification,L1,39,36,35,0,0,0,1,0
Faculty of Science,Biological Sciences,FSC4206,Advanced Criminal Litigation ? Forensics on Trial,E1,29,9,9,0,0,0,0,0
Faculty of Science,Biological Sciences,FSC4207,Forensic Entomology,L1,30,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,HS2906,Saltwater: Society and the Sea,L1,100,52,52,1,0,0,0,0
Faculty of Science,Biological Sciences,HSI2004,Cell Based Proteins for a Sustainable Future,L1,200,156,156,0,0,0,0,0
Faculty of Science,Biological Sciences,HSI2005,Our Science Stories and You,L1,100,36,36,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM1111,Biological Challenges and Opportunities for Humankind,L1,196,38,37,1,0,0,1,0
Faculty of Science,Biological Sciences,LSM1301,General Biology,L1,285,30,30,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM1303,Animal Behaviour,L1,185,70,70,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM2105,Molecular Genetics,L1,225,215,215,1,0,0,0,0
Faculty of Science,Biological Sciences,LSM2107,Evolutionary Biology,L1,220,188,185,0,0,1,2,0
Faculty of Science,Biological Sciences,LSM2191,Laboratory Techniques in Life Sciences,L1,245,140,140,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM2234,Introduction to Quantitative Biology,L1,25,7,7,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM2251,Ecology and Environment,L1,90,62,62,1,0,0,0,0
Faculty of Science,Biological Sciences,LSM2252,Biodiversity,L1,90,37,37,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM2254,Fundamentals of Plant Biology,L1,45,16,15,0,0,0,1,0
Faculty of Science,Biological Sciences,LSM3201,Research and Communication in Life Sciences,L1,16,3,3,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3220,"Genes, Genomes and Biomedical Implications",L1,130,39,38,0,0,0,0,1
Faculty of Science,Biological Sciences,LSM3241,Genomic Data Analysis,L1,35,19,19,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3243,Molecular Biophysics,L1,45,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3244,Molecular Biotechnology,L1,24,9,9,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3252,Evolution and Comparative Genomics,L1,45,20,20,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3255,Ecology of Terrestrial Environments,L1,54,16,16,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3256,Tropical Horticulture,L1,44,13,13,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3257,Applied Data Analysis in Ecology and Evolution,L1,57,18,17,0,0,0,0,1
Faculty of Science,Biological Sciences,LSM3259,Fungal Biology,L1,45,25,25,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3260,Plant-Microbe Interactions,L1,45,6,6,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3267,Behavioural Biology,L1,64,36,36,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM3272,Global Change Biology,L1,35,24,24,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4210,"Topics in Biomedical Science: Brain, Metabolism, Ageing",L1,18,59,18,0,41,0,0,0
Faculty of Science,Biological Sciences,LSM4227,Stem Cell Biology,L1,72,8,8,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4229,Therapeutic and diagnostic agents from animal toxins,L1,45,19,19,3,0,0,0,0
Faculty of Science,Biological Sciences,LSM4231,Structural Biology,L1,45,12,12,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4234,Mechanobiology,L1,60,9,9,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4252,Reproductive Biology,L1,45,60,45,0,15,0,0,0
Faculty of Science,Biological Sciences,LSM4261,Marine Biology,L1,45,30,30,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4264,Freshwater Biology,L1,45,18,18,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4266,Aquatic Invertebrate Diversity,L1,44,19,19,0,0,0,0,0
Faculty of Science,Biological Sciences,LSM4351,Vegetation and Plant Diversity of Southeast Asia,L1,48,11,11,0,0,0,0,0
Faculty of Science,Chemistry,CM1102,Chemistry - The Central Science,L1,168,21,21,0,0,0,0,0
Faculty of Science,Chemistry,CM2112,Chemistry of Elements,L1,2147483647,39,39,0,0,0,0,0
Faculty of Science,Chemistry,CM2122,Organic Chemistry,L1,75,48,48,0,0,0,0,0
Faculty of Science,Chemistry,CM2133,Foundations of Physical Chemistry,L1,86,17,17,0,0,0,0,0
Faculty of Science,Chemistry,CM2143,Basic Toolkit of Analytical Chemistry,L1,70,62,62,0,0,0,0,0
Faculty of Science,Chemistry,CM3111,Inorganic and Organometallic Chemistry,L1,85,67,67,0,0,0,0,0
Faculty of Science,Chemistry,CM3121,Advanced Organic Chemistry,L1,85,36,36,0,0,0,0,0
Faculty of Science,Chemistry,CM3131,Applications of Physical Chemistry,L1,85,82,82,0,0,0,0,0
Faculty of Science,Chemistry,CM3141,Instrumental Techniques in Analytical Chemistry,L1,85,48,48,0,0,0,0,0
Faculty of Science,Chemistry,CM3191,Chemical Synthesis Experiments,L1,80,55,55,0,0,0,0,0
Faculty of Science,Chemistry,CM3192,Physical and Analytical Chemistry Experiments,L1,80,56,56,0,0,0,0,0
Faculty of Science,Chemistry,CM3212,Transition Metal Chemistry,L1,40,8,7,0,0,0,1,0
Faculty of Science,Chemistry,CM3221,Organic Synthesis: The Disconnection Approach,L1,40,12,12,0,0,0,0,0
Faculty of Science,Chemistry,CM3225,Biomolecules,L1,40,24,24,0,0,0,0,0
Faculty of Science,Chemistry,CM3251,Nanochemistry,L1,40,4,4,0,0,0,0,0
Faculty of Science,Chemistry,CM3253,Materials Chemistry 1,L1,40,7,7,0,0,0,0,0
Faculty of Science,Chemistry,CM3288R,Advanced UROPS in Chemistry I (REx),L1,10,2,2,0,0,0,0,0
Faculty of Science,Chemistry,CM3296,Molecular Modelling Theory & Practice,L1,40,3,3,0,0,0,0,0
Faculty of Science,Chemistry,CM4211,Advanced Coordination Chemistry,L1,40,4,4,0,0,0,0,0
Faculty of Science,Chemistry,CM4236,Spectroscopy & Imaging in Biophysical Chemistry,L1,40,7,7,0,0,0,0,0
Faculty of Science,Chemistry,CM4258,Advanced Polymer Science,L1,40,4,4,0,0,0,0,0
Faculty of Science,Chemistry,CM4269,Sustainable & Green Chemistry,L1,40,10,10,0,0,0,0,0
Faculty of Science,Chemistry,CM4271,MEDICINAL CHEMISTRY,L1,40,7,7,0,0,0,0,0
Faculty of Science,Chemistry,CM4274,The Art and Methodology in Total Synthesis,L1,40,2,2,0,0,0,0,0
Faculty of Science,Chemistry,CM4282,Energy Resources,L1,40,9,9,0,0,0,0,0
Faculty of Science,Chemistry,FSC4208,Advanced Forensic Science,L1,80,19,18,0,0,1,0,0
Faculty of Science,Chemistry,SP2251,Science at the Nanoscale,L1,60,4,4,0,0,0,0,0
Faculty of Science,FoS Dean's Office,SP2401,Science & Technology Industry Insights I,L1,90,51,51,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST2106,Sustainable Food Production & Postharvest Processing,L1,72,55,55,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST2109,Fundamentals of Food Engineering,L1,77,55,54,0,0,0,1,0
Faculty of Science,Food Science & Technology,FST2201,Introduction to Human Nutrition,L1,90,91,90,0,1,0,0,0
Faculty of Science,Food Science & Technology,FST3110,Sustainable Food Packaging,L1,67,37,37,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST3111,Food Analysis and Lab,L1,72,38,38,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST3112,Food Quality Assurance and Control,L1,67,26,26,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST3204,Nutrition Through the Life Cycle,L1,37,16,16,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST4102,Advanced Food Processing Technology,L1,62,33,33,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST4103,Food Colloids and Components Science,L1,62,34,34,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5201,RHEOLOGY AND TEXTURAL PROPERTIES OF BIOMATERIALS,L1,14,12,12,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5202A,Modern Food Fermentation,L1,27,31,27,0,4,0,0,0
Faculty of Science,Food Science & Technology,FST5203A,Advanced Food Microbiological Analysis and Food Safety,L1,27,15,15,0,0,0,0,0
Faculty of Science,Food Science & Technology,FST5303A,Science in Clinical Nutrition,L1,12,12,12,0,0,0,0,0
Faculty of Science,Mathematics,DSA2102,Essential Data Analytics Tools: Numerical Computation,L1,87,56,56,1,0,0,0,0
Faculty of Science,Mathematics,DSA3102,Essential Data Analytics Tools: Convex Optimisation,L1,112,77,76,0,0,0,0,1
Faculty of Science,Mathematics,HS1501,Artificial Intelligence and Society,L1,1199,488,482,1,0,0,6,0
Faculty of Science,Mathematics,MA1100,Basic Discrete Mathematics,L1,72,22,21,0,0,0,0,1
Faculty of Science,Mathematics,MA1301,Introductory Mathematics,L1,30,20,17,0,0,1,1,1
Faculty of Science,Mathematics,MA1312,Calculus with Applications,L1,42,12,12,0,0,0,0,0
Faculty of Science,Mathematics,MA1508E,Linear Algebra for Engineering,L1,150,416,150,0,265,0,0,1
Faculty of Science,Mathematics,MA1508E,Linear Algebra for Engineering,L2,249,200,198,51,0,0,1,1
