Faculty,Department,Code,Title,Class,Vacancy,Demand,Successful_Main,Successful_Reserve,Quota_Exceeded,Timetable_Clashes,Workload_Exceeded,Others
School of Computing,Computer Science,CS5231,Systems Security,L1,10,16,10,0,6,0,0,0
School of Computing,Computer Science,CS5240,Theoretical Foundations in MultiMedia,L1,2,1,1,0,0,0,0,0
School of Computing,Computer Science,CS5322,Database Security,L1,2,1,1,0,0,0,0,0
School of Computing,Computer Science,GEI1000,Computational Thinking,L1,6,406,6,0,400,0,0,0
School of Computing,Computer Science,GET1031,Computational Thinking,L1,3,40,3,0,37,0,0,0
School of Computing,Computer Science,IT1244,Artificial Intelligence: Technology and Impact,L1,239,20,20,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT1101,Introduction to Business Analytics,L1,0,67,0,0,66,0,0,1
School of Computing,Info Systems and Analytics,BT2101,Econometrics Modeling for Business Analytics,L1,29,10,10,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT2102,Data Management and Visualisation,L1,117,13,13,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT3102,Computational Methods for Business Analytics,L1,8,4,4,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT3103,Application Systems Development for Business Analytics,L1,19,6,6,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT3104,Optimization Methods for Business Analytics,L1,115,3,3,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4012,Fraud Analytics,L1,17,6,6,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4013,Analytics for Capital Market Trading and Investment,L1,12,17,12,0,5,0,0,0
School of Computing,Info Systems and Analytics,BT4014,Analytics Driven Design of Adaptive Systems,L1,46,2,2,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4015,Geospatial Analytics,L1,35,3,3,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4103,Business Analytics Capstone Project,L1,15,6,6,0,0,0,0,0
School of Computing,Info Systems and Analytics,BT4212,Search Engine Optimization and Analytics,L1,37,9,9,2,0,0,0,0
School of Computing,Info Systems and Analytics,BT4222,Mining Web Data for Business Insights,L1,11,13,11,0,2,0,0,0
School of Computing,Info Systems and Analytics,IS1108,Digital Ethics and Data Privacy,L1,93,108,93,0,15,0,0,0
School of Computing,Info Systems and Analytics,IS1108,Digital Ethics and Data Privacy,L2,112,100,100,6,0,0,0,0
School of Computing,Info Systems and Analytics,IS1108,Digital Ethics and Data Privacy,L3,112,79,79,4,0,0,0,0
School of Computing,Info Systems and Analytics,IS1128,"IT, Management and Organisation",L1,123,51,51,6,0,0,0,0
School of Computing,Info Systems and Analytics,IS2102,Enterprise Systems Architecture and Design,L1,15,9,9,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS2103,Enterprise Systems Server-side Design and Development,L1,14,7,7,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS2218,Digital Platforms for Business,L1,69,98,69,0,29,0,0,0
School of Computing,Info Systems and Analytics,IS2238,Economics of IT and AI,L1,188,53,53,5,0,0,0,0
School of Computing,Info Systems and Analytics,IS3103,Information Systems Leadership and Communication,L1,124,10,10,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS3107,Data Engineering,L1,58,16,16,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS3150,Digital Media Marketing,L1,44,11,11,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS3221,ERP Systems with Analytics Solutions,L1,22,10,10,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS3251,Principles of Technology Entrepreneurship,L1,23,5,5,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS4103,Information Systems Capstone Project,L1,3,36,3,0,33,0,0,0
School of Computing,Info Systems and Analytics,IS4226,Systematic Trading Strategies and Systems,L1,29,9,9,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS4228,Information Technologies in Financial Services,L1,32,16,16,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS4234,"Governance, Regulation, and Compliance Technology",L1,21,8,8,3,0,0,0,0
School of Computing,Info Systems and Analytics,IS4238,Strategic Cybersecurity,L1,40,6,6,0,0,0,0,0
School of Computing,Info Systems and Analytics,IS4242,Intelligent Systems and Techniques,L1,7,14,7,0,7,0,0,0
School of Computing,Info Systems and Analytics,IS4243,Information Systems Consulting,L1,28,3,3,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS4246,Smart Systems and AI Governance,L1,50,4,4,1,0,0,0,0
School of Computing,Info Systems and Analytics,IS4250,IT-enabled Healthcare Solutioning,L1,17,9,9,2,0,0,0,0
School of Computing,Info Systems and Analytics,IS4301,Agile IT with DevOps,L1,6,12,6,0,6,0,0,0
School of Computing,Info Systems and Analytics,IS4302,Blockchain and Distributed Ledger Technologies,L1,39,5,5,1,0,0,0,0
School of Computing,Info Systems and Analytics,IT3010,Data Management for Business Analytics,L1,87,12,12,0,0,0,0,0
School of Computing,SoC Dean's Office,CP3201,Industry Seminar,L1,101,16,16,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,CN4210E,Membrane Science And Engineering,L1,1,3,0,0,0,0,0,3
School of Cont & Lifelong Edun,SCALE Dean's Office,TBA2105,Web Mining,L1,40,14,14,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TBA3222,Marketing Analytics,L1,45,19,19,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TBA4220,Geospatial Analytics,L1,40,12,12,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TBA4230,Audit Analytics,L1,45,21,21,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE2155,Structural Mechanics and Materials,L1,39,21,21,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE2183,Construction Project Management,L1,34,23,23,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE2184,Infrastructure & the Environment,L1,40,19,19,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE3132,Water Resources Engineering,L1,34,18,18,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE3155,Structural Analysis,L1,31,20,20,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE4103,Design Project,L1,30,25,25,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE4282,Building Information Modeling for Project Management,L1,20,16,16,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCE5510,Advanced Structural Concrete Design,L1,20,10,10,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN1005,MATLAB Programming for Chemical Engineers,L1,3,2,2,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN2121,Chemical Engineering Thermodynamics,L1,25,21,21,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN2122,Fluid Mechanics,L1,20,16,16,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN3121,Process Dynamics & Control,L1,45,37,37,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN3132,Separation Processes,L1,50,33,33,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN3421,Process Modeling & Numerical Simulation,L1,45,34,34,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN4122,Process Synthesis and Simulation,L1,20,14,14,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN4210,Membrane Science And Engineering,L1,31,16,16,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN4215,Food Technology and Engineering,L1,34,28,28,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TCN4242,Optimization of Chemical Processes,L1,34,12,12,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE2003,Advanced Mathematics for Engineers,L1,44,22,22,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE2027,Electronic Circuits,L1,11,3,3,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE2028,Microcontroller Programming and Interfacing,L1,42,31,31,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE3506,Electrical Energy Systems,L1,45,27,27,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE4101,Radio-Frequency (RF) Communications,L1,35,24,24,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE4204,Computer Networks,L1,35,23,23,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TEE4436,Fabrication Process Technology,L1,35,23,23,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC1001,Introduction to Computing and Programming I,L1,40,11,11,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC1101,"Professional, Ethical, and Social Issues in Computing",L1,27,1,1,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC2001,Data Structures and Algorithms,L1,59,35,35,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC2002,Introduction to Software Engineering,L1,40,22,22,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC2101,Information Systems and Organisations,L1,55,7,7,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC2301,Introduction to Information Security,L1,41,25,25,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC2601,Database and Web Applications,L1,55,36,36,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC2901,Communications for Computing Professionals,L1,89,50,50,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC4004,Software Quality Control,L1,45,33,33,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC4301,Information Security Practicum I,L1,4,2,2,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC4303,Software Security,L1,75,46,46,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIC4305,Network Security,L1,35,12,12,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE2010,Introduction to Industrial System,L1,29,51,29,0,22,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE2030,Programming Methodology with Python,L1,10,2,2,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE2110,Operations Research I,L1,44,29,29,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE2130,Quality Engineering I,L1,55,26,26,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE3100,Systems Design Project,L1,18,15,15,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE3101,Statistics for Engineering Applications,L1,65,45,45,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE3110,Simulation,L1,55,38,38,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE4203,Decision Analysis in Industrial & Operations Management,L1,45,28,28,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE4240,Project Management,L1,48,30,30,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TIE4252,Introduction to Systems Engineering,L1,45,31,31,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TMA1001,Introductory Mathematics,L1,11,3,3,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TMA2103,Probability and Statistics,L1,90,52,52,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TME2134,Fluid Mechanics I,L1,20,14,14,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TME2162,Manufacturing Processes,L1,30,18,18,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TME3242,Automation,L1,30,15,15,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TME3273,Understanding Experimental Data,L1,30,47,30,0,17,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TME4223,Thermal Environmental Engineering,L1,30,12,12,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TME4245,Robot Mechanics and Control,L1,29,2,2,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TSC3100,Supply Chain Design,L1,17,16,16,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TSC3224,Distribution & Warehousing,L1,30,24,24,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TSC3226,Transportation Management,L1,20,16,16,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TTG1401,Engineering Mathematics I,L1,25,4,4,0,0,0,0,0
School of Cont & Lifelong Edun,SCALE Dean's Office,TTG2401,Engineering Mathematics II,L1,40,22,22,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA1166,Introduction to Computing Media in Max,L1,15,1,1,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA1223,Desktop Mixing and Production,L1,15,3,3,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA2205,Rhythmic Devices in Performance 1,S1,15,18,15,0,3,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA2210,Rhythmical Devices in Performance 2,S1,15,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA2229,Music and Health,L1,10,7,7,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3105,Conducting,S1,2147483647,3,3,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3181,Advanced Concepts in Orchestral Repertoire,S1,13,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3181,Advanced Concepts in Orchestral Repertoire,S5,12,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3181,Advanced Concepts in Orchestral Repertoire,S6,13,1,1,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3206,Jazz Study and Performance 2,S1,15,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3208,Creative Producing for Music Majors,L1,9,1,1,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3228,Re-imagining Pianism through Analysis,S1,10,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUA3271,Acoustics and Sound Production for Performers,L1,2,1,0,0,0,0,1,0
YST Conservatory of Music,YSTCM Dean's Office,MUA4181,Professional Concepts in Orchestral Repertoire,S7,5,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUH2202,"What Was, and Is, Popular Music?",S1,12,5,5,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUH2202,"What Was, and Is, Popular Music?",S2,16,2,2,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUH2204,Music after World War II,E1,23,1,1,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUL2107,French for Musicians 1,L1,7,3,3,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUL2109,German for Musicians 1,L1,8,3,3,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUT1201,Introduction to Classical Music Composition,L1,6,11,6,0,5,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUT3201,Modern Music,L1,2147483647,1,1,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUT3215,Composition for Non-Majors,S1,14,1,1,0,0,0,0,0
YST Conservatory of Music,YSTCM Dean's Office,MUT4201,Graduate Theory Preparation,S1,8,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2202,Introduction to Creative Nonfiction,E1,16,6,6,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2241,Why be moral?,E1,3,4,3,0,1,0,0,0
Yale-NUS College,Yale-NUS College,YHU2268,Money,E1,6,6,6,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2279,Philosophy as a Way of Life,E1,11,4,4,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2292,Introduction to Writing Poetry,E1,3,8,3,0,5,0,0,0
Yale-NUS College,Yale-NUS College,YHU2319,Acting I,E1,8,8,8,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2320,Foundations of Environmental Humanities,E1,10,5,5,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2336,Learning by (un)doing - Artistic Practice in Grim Times,E1,6,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU2340,Metaphilosophy and the Politics of Knowing,E1,12,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU3205,Ming Imperial Voyages,E2,14,15,14,0,1,0,0,0
Yale-NUS College,Yale-NUS College,YHU3274,Painting the Orient,E1,2,5,2,0,3,0,0,0
Yale-NUS College,Yale-NUS College,YHU3345,"Death, Mourning and Memory in Medieval Literature",E1,7,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU3370,The Great War and Modern Memory,E2,18,3,0,0,0,0,0,3
Yale-NUS College,Yale-NUS College,YHU3377,The Document in Image-Making,E1,4,5,4,0,1,0,0,0
Yale-NUS College,Yale-NUS College,YHU3385,Early Colonial Singapore: 1819-1867,E1,1,4,1,0,3,0,0,0
Yale-NUS College,Yale-NUS College,YHU3386,Collaborative Practice and Artist Collectives,E1,8,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU3388,Topics in Buddhist Philosophy,E1,8,1,1,2,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU3390,Modernist America,E1,16,4,4,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4217,Novel Evidence:19th-Century British Fiction and the Law,E1,9,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4225,"Empire's Outlaws: Piracy, Privateering, and Smuggling in the Age of Sail",E1,16,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4231,Ancient Economies of the Mediterranean and Western Asia,E1,9,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4243,"Art Studio Research, Experimentation and Critique",E1,6,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4245,Perception,E1,12,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4272,Aristotle on Happiness: The Nicomachean Ethics,E1,14,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4273,Literature at Sea,E1,16,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YHU4274,Documenting Singapore Drama,E1,16,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YID2201,Theory and Practice of Environmental Policymaking,E1,7,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YID2207,Social Theory and the Environment,E1,8,3,3,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YID2213,Urban Agriculture,E1,1,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YID2215,The Ecology of Food,E1,11,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YID3211,Ecological Economics,E1,0,5,0,0,5,0,0,0
Yale-NUS College,Yale-NUS College,YID3227,Religion and the Environment,E1,14,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YID3228,Sustainability Law and Policy,E1,11,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YID3230,"Asia, Development, and Environment",E1,12,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YIR4301,Special Project in Science,E1,17,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YLC2202,Intermediate Chinese 2,E1,15,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YLC3204,Advanced Chinese 2,E1,13,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YLS1201,Beginning Spanish 1,E1,16,5,5,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2205,Mathematical Methods in Physical Sciences,E1,13,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2209,Proof,E1,8,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2216,Evolutionary Biology,E1,15,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2221,Introduction to Python,E1,7,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2227,C: A Language for Science and Engineering,E1,12,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2229,Introductory Data Structures and Algorithms,E1,9,5,5,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2231,Foundations of Neuroscience,E1,19,3,3,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2232,Linear Algebra,E1,9,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2235,Field Research,E1,14,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2239,Introduction to Data Science,E1,4,3,3,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2243,Probability,E1,4,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC2244,Programming for Data Science,E1,9,4,4,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC3206,Introduction to Real Analysis,E1,11,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC3215,Research Seminar,E1,5,5,5,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC3236,Functional Programming and Proving,E1,1,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC3251,Conservation Ecology,E1,10,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC3260,Plant-Microbe Interactions,E1,13,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC3265,Human Physiology,E1,5,5,5,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC4103,"Maths, Computational & Statistical Sci Capstone Project",E24,1,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC4211F,Adv Topics: Human Population Genomics,E1,7,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSC4231,"Parallel, Concurrent and Distributed Programming",E1,7,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2203,Intermediate Microeconomics,E1,7,5,5,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2211,Econometrics,E1,1,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2212,Firms' Strategies and Market Competition,E1,12,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2214,Intermediate Macroeconomics,E1,8,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2214,Intermediate Macroeconomics,E2,16,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2218,International Political Economy,E1,6,4,4,2,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2227,Introduction to Anthropology,E1,11,4,4,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2231,The Anthropology of Politics and Law: An Introduction,E1,9,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS2233,Investment Analysis and Economics,E1,7,9,7,0,2,0,0,0
Yale-NUS College,Yale-NUS College,YSS2234,The Good Company,E1,2,4,2,0,2,0,0,0
Yale-NUS College,Yale-NUS College,YSS2245,Marriage and Kinship,E1,1,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3204,Development Economics,E1,4,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3214,Abnormal Psychology,E1,1,2,1,0,1,0,0,0
Yale-NUS College,Yale-NUS College,YSS3215,Cognitive Psychology,E1,9,1,1,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3217,Urbanization in China,E1,15,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3219,Developmental Psychology,E1,3,2,2,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3220,Political Economy,E1,14,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3222,Urban Theory,E1,3,6,3,0,3,0,0,0
Yale-NUS College,Yale-NUS College,YSS3231,Methods in the Social Sciences,E1,4,12,4,0,8,0,0,0
Yale-NUS College,Yale-NUS College,YSS3235,Urban Spatial Representation,E1,8,1,1,2,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3243,Public Economics,E1,13,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3244,"Labour Economics: Work, Human Capital, and Income Inequality",E1,7,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3246,Cities of the Global South,E1,12,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3248,Advanced Macroeconomics,E1,14,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3258,Early Stage Private Equity Investing,E1,10,1,1,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3262,Global Cities,E1,15,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3268,Anthropology of China,E1,7,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3273,Geospatial & Demographic Methods,E1,3,6,3,0,3,0,0,0
Yale-NUS College,Yale-NUS College,YSS3275,Social Life of Cities,E1,12,2,2,2,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3282,Architecture and Society,E1,5,9,5,0,4,0,0,0
Yale-NUS College,Yale-NUS College,YSS3291,Economics of Globalisation,E1,7,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3303,Cities and Economic Development,E1,16,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3310,Populism,E1,11,1,1,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3322,Corruption and Anti-corruption: Theories and Policies,E1,10,2,2,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3331,Empirical Qualitative Analysis in Global Affairs,E1,9,4,2,0,0,0,0,2
Yale-NUS College,Yale-NUS College,YSS3332,Continental Political Thought,E1,11,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3334,Labour in Capitalist Societies,E1,11,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3339,Theories of Freedom,E1,11,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3343,Plato's Political Thought,E1,13,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3354,Anthropology of Militarization,E1,14,4,4,1,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3358,Environmental Science Communication,E1,4,5,4,0,1,0,0,0
Yale-NUS College,Yale-NUS College,YSS3359,Climate Policy and Politics,E1,13,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS3360,Lab in Applied Cognitive Psychology,E1,9,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4211,Global India,E1,16,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4226,Migration Policy,E1,14,5,5,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4235,Religion and the Media Turn,E1,14,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4236,Medical Anthropology,E1,4,4,4,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4258,"Asset Pricing, Financial Markets & Behavioural Finance",E1,3,3,3,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4268,Non-State Actors in Global Affairs,E1,6,1,1,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4275,"Law, Governance and Development in Asia",E1,12,2,2,0,0,0,0,0
Yale-NUS College,Yale-NUS College,YSS4280,Markets and Institutions,E1,8,1,1,0,0,0,0,0
